id_mun,municipio_nome,id_gb,id_gbmar,gb_sigla,gb_nome,comando_sigla,comando_nome,endereco,numero,complemento,bairro,municipio,zona,cep,email,telefone_1,telefone_2
3547403,Santa Rita d'Oeste,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3547601,Santa Rosa de Viterbo,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3547650,Santa Salete,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3547205,Santana da Ponte Pensa,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3547304,Santana de Parnaíba,18,,18º GB,18º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Rua Cabo PM José Maria Schiavelli,193,,Vila Porto,Barueri,,06410-335,18gb@polmil.sp.gov.br,(11) 4198-6202,(11) 4199-2955
3547700,Santo Anastácio,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3547809,Santo André,8,,8º GB,8º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Avenida Prestes Maia,1111,,Campestre,Santo André,,09071-000,8gb@polmil.sp.gov.br,(11) 4993-5500,
3547908,Santo Antônio da Alegria,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3548005,Santo Antônio de Posse,7,,7º GB,7º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua José Paulino,792,,Centro,Campinas,,13013-001,7gb@polmil.sp.gov.br,(19) 3739-3004,
3548054,Santo Antônio do Aracanguá,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3548104,Santo Antônio do Jardim,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3548203,Santo Antônio do Pinhal,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3548302,Santo Expedito,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3548401,Santópolis do Aguapeí,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3548500,Santos,6,99.0,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3548609,São Bento do Sapucaí,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3548708,São Bernardo do Campo,8,,8º GB,8º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Avenida Prestes Maia,1111,,Campestre,Santo André,,09071-000,8gb@polmil.sp.gov.br,(11) 4993-5500,
3548807,São Caetano do Sul,8,,8º GB,8º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Avenida Prestes Maia,1111,,Campestre,Santo André,,09071-000,8gb@polmil.sp.gov.br,(11) 4993-5500,
3548906,São Carlos,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3549003,São Francisco,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3549102,São João da Boa Vista,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3549201,São João das Duas Pontes,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3549250,São João de Iracema,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3549300,São João do Pau d'Alho,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3549409,São Joaquim da Barra,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3549508,São José da Bela Vista,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3549607,São José do Barreiro,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3549706,São José do Rio Pardo,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3549805,São José do Rio Preto,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3549904,São José dos Campos,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3549953,São Lourenço da Serra,18,,18º GB,18º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Rua Cabo PM José Maria Schiavelli,193,,Vila Porto,Barueri,,06410-335,18gb@polmil.sp.gov.br,(11) 4198-6202,(11) 4199-2955
3550001,São Luís do Paraitinga,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3550100,São Manuel,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3550209,São Miguel Arcanjo,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3550308,São Paulo,1,,1º GB,1º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Rua José Bento,15,,Cambuci,São Paulo,Centro,01523-030,1gb@polmil.sp.gov.br,(11) 3396-2400,(11) 3396-2402
3550407,São Pedro,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3550506,São Pedro do Turvo,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3550605,São Roque,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3550704,São Sebastião,11,99.0,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3550803,São Sebastião da Grama,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3550902,São Simão,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3551009,São Vicente,6,99.0,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3551108,Sarapuí,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3551207,Sarutaiá,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3551306,Sebastianópolis do Sul,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3551405,Serra Azul,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3551603,Serra Negra,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3551504,Serrana,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3551702,Sertãozinho,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3551801,Sete Barras,6,,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3551900,Severínia,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3552007,Silveiras,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3552106,Socorro,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3552205,Sorocaba,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3552304,Sud Mennucci,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3552403,Sumaré,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3552551,Suzanápolis,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3552502,Suzano,17,,17º GB,17º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,,0,,,,,,17gb@polmil.sp.gov.br,,
3552601,Tabapuã,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3552700,Tabatinga,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3552809,Taboão da Serra,18,,18º GB,18º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Rua Cabo PM José Maria Schiavelli,193,,Vila Porto,Barueri,,06410-335,18gb@polmil.sp.gov.br,(11) 4198-6202,(11) 4199-2955
3552908,Taciba,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3553005,Taguaí,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3553104,Taiaçu,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3553203,Taiúva,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3553302,Tambaú,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3553401,Tanabi,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3553500,Tapiraí,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3553609,Tapiratiba,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3553658,Taquaral,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3553708,Taquaritinga,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3553807,Taquarituba,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3553856,Taquarivaí,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3553906,Tarabai,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3553955,Tarumã,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3554003,Tatuí,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3554102,Taubaté,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3554201,Tejupá,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3554300,Teodoro Sampaio,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3554409,Terra Roxa,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3554508,Tietê,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3554607,Timburi,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3554656,Torre de Pedra,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3554706,Torrinha,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3554755,Trabiju,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3554805,Tremembé,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3554904,Três Fronteiras,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3554953,Tuiuti,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3555000,Tupã,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3555109,Tupi Paulista,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3555208,Turiúba,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3555307,Turmalina,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3555356,Ubarana,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3555406,Ubatuba,11,99.0,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3555505,Ubirajara,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3555604,Uchoa,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3555703,União Paulista,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3555802,Urânia,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3555901,Uru,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3556008,Urupês,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3556107,Valentim Gentil,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3556206,Valinhos,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3556305,Valparaíso,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3556354,Vargem,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3556404,Vargem Grande do Sul,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
